sample_index,time_s,voltage_mV
11172,22.344,2.44982
11173,22.346,2.45223
11174,22.348,2.45304
11175,22.35,2.45707
11176,22.352,2.45546
11177,22.354,2.45707
11178,22.356,2.45626
11179,22.358,2.45304
11180,22.36,2.44821
11181,22.362,2.45062
11182,22.364,2.44498
11183,22.366,2.43612
11184,22.368,2.44337
11185,22.37,2.4337
11186,22.372,2.43048
11187,22.374,2.42564
11188,22.376,2.42403
11189,22.378,2.42725
11190,22.38,2.45062
11191,22.382,2.44659
11192,22.384,2.44579
11193,22.386,2.45062
11194,22.388,2.45062
11195,22.39,2.45385
11196,22.392,2.45465
11197,22.394,2.44901
11198,22.396,2.45707
11199,22.398,2.4474
11200,22.4,2.45707
11201,22.402,2.44659
11202,22.404,2.45465
11203,22.406,2.45385
11204,22.408,2.46029
11205,22.41,2.46432
11206,22.412,2.44579
11207,22.414,2.45304
11208,22.416,2.44498
11209,22.418,2.43692
11210,22.42,2.44015
11211,22.422,2.44821
11212,22.424,2.43612
11213,22.426,2.43773
11214,22.428,2.45868
11215,22.43,2.43531
11216,22.432,2.43451
11217,22.434,2.44095
11218,22.436,2.44256
11219,22.438,2.44418
11220,22.44,2.42886
11221,22.442,2.43934
11222,22.444,2.44659
11223,22.446,2.44901
11224,22.448,2.45546
11225,22.45,2.44982
11226,22.452,2.45062
11227,22.454,2.44659
11228,22.456,2.44901
11229,22.458,2.44337
11230,22.46,2.43451
11231,22.462,2.43853
11232,22.464,2.44095
11233,22.466,2.45304
11234,22.468,2.45546
11235,22.47,2.44901
11236,22.472,2.44659
11237,22.474,2.44176
11238,22.476,2.44659
11239,22.478,2.44821
11240,22.48,2.43853
11241,22.482,2.43451
11242,22.484,2.42484
11243,22.486,2.42645
11244,22.488,2.42725
11245,22.49,2.42242
11246,22.492,2.41678
11247,22.494,2.44176
11248,22.496,2.44176
11249,22.498,2.44015
11250,22.5,2.44176
11251,22.502,2.45304
11252,22.504,2.44095
11253,22.506,2.45062
11254,22.508,2.45062
11255,22.51,2.44176
11256,22.512,2.43773
11257,22.514,2.45062
11258,22.516,2.4337
11259,22.518,2.43209
11260,22.52,2.43934
11261,22.522,2.45385
11262,22.524,2.44095
11263,22.526,2.43934
11264,22.528,2.43531
11265,22.53,2.44095
11266,22.532,2.43209
11267,22.534,2.43934
11268,22.536,2.43853
11269,22.538,2.42967
11270,22.54,2.43692
11271,22.542,2.43128
11272,22.544,2.42484
11273,22.546,2.43289
11274,22.548,2.4337
11275,22.55,2.43531
11276,22.552,2.42806
11277,22.554,2.43612
11278,22.556,2.43853
11279,22.558,2.44498
11280,22.56,2.44095
11281,22.562,2.43531
11282,22.564,2.42806
11283,22.566,2.43128
11284,22.568,2.43128
11285,22.57,2.42242
11286,22.572,2.41919
11287,22.574,2.41919
11288,22.576,2.41919
11289,22.578,2.41355
11290,22.58,2.41597
11291,22.582,2.41758
11292,22.584,2.42322
11293,22.586,2.42484
11294,22.588,2.42161
11295,22.59,2.41597
11296,22.592,2.43048
11297,22.594,2.41033
11298,22.596,2.42886
11299,22.598,2.42806
11300,22.6,2.43048
11301,22.602,2.42806
11302,22.604,2.42322
11303,22.606,2.42806
11304,22.608,2.42484
11305,22.61,2.42161
11306,22.612,2.42725
11307,22.614,2.42564
11308,22.616,2.42
11309,22.618,2.42564
11310,22.62,2.41919
11311,22.622,2.41758
11312,22.624,2.41114
11313,22.626,2.39905
11314,22.628,2.40388
11315,22.63,2.40791
11316,22.632,2.41194
11317,22.634,2.41839
11318,22.636,2.40711
11319,22.638,2.41516
11320,22.64,2.41758
11321,22.642,2.42
11322,22.644,2.42242
11323,22.646,2.42967
11324,22.648,2.43128
11325,22.65,2.43531
11326,22.652,2.41839
11327,22.654,2.43853
11328,22.656,2.43451
11329,22.658,2.43853
11330,22.66,2.42806
11331,22.662,2.42645
11332,22.664,2.44095
11333,22.666,2.42
11334,22.668,2.42564
11335,22.67,2.42
11336,22.672,2.41919
11337,22.674,2.42886
11338,22.676,2.42564
11339,22.678,2.42645
11340,22.68,2.42564
11341,22.682,2.42967
11342,22.684,2.41839
11343,22.686,2.45143
11344,22.688,2.42161
11345,22.69,2.41597
11346,22.692,2.42081
11347,22.694,2.41919
11348,22.696,2.42806
11349,22.698,2.41758
11350,22.7,2.42967
11351,22.702,2.42564
11352,22.704,2.43048
11353,22.706,2.41597
11354,22.708,2.42081
11355,22.71,2.42725
11356,22.712,2.42725
11357,22.714,2.41758
11358,22.716,2.42242
11359,22.718,2.41275
11360,22.72,2.41355
11361,22.722,2.40066
11362,22.724,2.40872
11363,22.726,2.39905
11364,22.728,2.40549
11365,22.73,2.40066
11366,22.732,2.40872
11367,22.734,2.41516
11368,22.736,2.4063
11369,22.738,2.41839
11370,22.74,2.41033
11371,22.742,2.42806
11372,22.744,2.41275
11373,22.746,2.42242
11374,22.748,2.42242
11375,22.75,2.41516
11376,22.752,2.42161
11377,22.754,2.43048
11378,22.756,2.42081
11379,22.758,2.43209
11380,22.76,2.43853
11381,22.762,2.43853
11382,22.764,2.41597
11383,22.766,2.42484
11384,22.768,2.42645
11385,22.77,2.41436
11386,22.772,2.42242
11387,22.774,2.41033
11388,22.776,2.41033
11389,22.778,2.40952
11390,22.78,2.41597
11391,22.782,2.40549
11392,22.784,2.39744
11393,22.786,2.40791
11394,22.788,2.41275
11395,22.79,2.42322
11396,22.792,2.42
11397,22.794,2.42322
11398,22.796,2.42886
11399,22.798,2.42725
11400,22.8,2.42967
11401,22.802,2.43209
11402,22.804,2.43773
11403,22.806,2.43128
11404,22.808,2.43048
11405,22.81,2.43531
11406,22.812,2.43612
11407,22.814,2.42886
11408,22.816,2.42242
11409,22.818,2.42484
11410,22.82,2.42403
11411,22.822,2.42
11412,22.824,2.40872
11413,22.826,2.41516
11414,22.828,2.41516
11415,22.83,2.41919
11416,22.832,2.42
11417,22.834,2.42161
11418,22.836,2.41758
11419,22.838,2.4063
11420,22.84,2.42806
11421,22.842,2.43128
11422,22.844,2.42725
11423,22.846,2.43934
11424,22.848,2.43692
11425,22.85,2.44337
11426,22.852,2.4337
11427,22.854,2.43612
11428,22.856,2.44095
11429,22.858,2.43451
11430,22.86,2.43853
11431,22.862,2.44256
11432,22.864,2.43612
11433,22.866,2.42806
11434,22.868,2.42645
11435,22.87,2.42
11436,22.872,2.41516
11437,22.874,2.41839
11438,22.876,2.42564
11439,22.878,2.41194
11440,22.88,2.41678
11441,22.882,2.41033
11442,22.884,2.41033
11443,22.886,2.42161
11444,22.888,2.41839
11445,22.89,2.41678
11446,22.892,2.41436
11447,22.894,2.41033
11448,22.896,2.42242
11449,22.898,2.42645
11450,22.9,2.45062
11451,22.902,2.42484
11452,22.904,2.43048
11453,22.906,2.42564
11454,22.908,2.42886
11455,22.91,2.42806
11456,22.912,2.43209
11457,22.914,2.42322
11458,22.916,2.42645
11459,22.918,2.41678
11460,22.92,2.42322
11461,22.922,2.43209
11462,22.924,2.42806
11463,22.926,2.42564
11464,22.928,2.42806
11465,22.93,2.42806
11466,22.932,2.42484
11467,22.934,2.41919
11468,22.936,2.42806
11469,22.938,2.43853
11470,22.94,2.42967
11471,22.942,2.42484
11472,22.944,2.42322
11473,22.946,2.43612
11474,22.948,2.42886
11475,22.95,2.42564
11476,22.952,2.42967
11477,22.954,2.42645
11478,22.956,2.42645
11479,22.958,2.42403
11480,22.96,2.42161
11481,22.962,2.43209
11482,22.964,2.43048
11483,22.966,2.43209
11484,22.968,2.42403
11485,22.97,2.42645
11486,22.972,2.41839
11487,22.974,2.41597
11488,22.976,2.42081
11489,22.978,2.41758
11490,22.98,2.42081
11491,22.982,2.42484
11492,22.984,2.41758
11493,22.986,2.42484
11494,22.988,2.42322
11495,22.99,2.42645
11496,22.992,2.43692
11497,22.994,2.43451
11498,22.996,2.43289
11499,22.998,2.43612
11500,23.0,2.42886
11501,23.002,2.43934
11502,23.004,2.42967
11503,23.006,2.43289
11504,23.008,2.43692
11505,23.01,2.43612
11506,23.012,2.44982
11507,23.014,2.43612
11508,23.016,2.44498
11509,23.018,2.43612
11510,23.02,2.42806
11511,23.022,2.43209
11512,23.024,2.42806
11513,23.026,2.43531
11514,23.028,2.43128
11515,23.03,2.42081
11516,23.032,2.43289
11517,23.034,2.44256
11518,23.036,2.4337
11519,23.038,2.43451
11520,23.04,2.44176
11521,23.042,2.4611
11522,23.044,2.45062
11523,23.046,2.45304
11524,23.048,2.46835
11525,23.05,2.47319
11526,23.052,2.48205
11527,23.054,2.46674
11528,23.056,2.47802
11529,23.058,2.48205
11530,23.06,2.47883
11531,23.062,2.47399
11532,23.064,2.46352
11533,23.066,2.48044
11534,23.068,2.47077
11535,23.07,2.47077
11536,23.072,2.46029
11537,23.074,2.45949
11538,23.076,2.46593
11539,23.078,2.46513
11540,23.08,2.45707
11541,23.082,2.4619
11542,23.084,2.46432
11543,23.086,2.45868
11544,23.088,2.46432
11545,23.09,2.46513
11546,23.092,2.46432
11547,23.094,2.46996
11548,23.096,2.47883
11549,23.098,2.46432
11550,23.1,2.45868
11551,23.102,2.46432
11552,23.104,2.47722
11553,23.106,2.47319
11554,23.108,2.45868
11555,23.11,2.46432
11556,23.112,2.46674
11557,23.114,2.45788
11558,23.116,2.47077
11559,23.118,2.47238
11560,23.12,2.47077
11561,23.122,2.47077
11562,23.124,2.48286
11563,23.126,2.48608
11564,23.128,2.48769
11565,23.13,2.49817
11566,23.132,2.50945
11567,23.134,2.51348
11568,23.136,2.51429
11569,23.138,2.50945
11570,23.14,2.51912
11571,23.142,2.52154
11572,23.144,2.52476
11573,23.146,2.52234
11574,23.148,2.52476
11575,23.15,2.52879
11576,23.152,2.54169
11577,23.154,2.5441
11578,23.156,2.53927
11579,23.158,2.53524
11580,23.16,2.55861
11581,23.162,2.53846
11582,23.164,2.53443
11583,23.166,2.5441
11584,23.168,2.53846
11585,23.17,2.5304
11586,23.172,2.52637
11587,23.174,2.52154
11588,23.176,2.51348
11589,23.178,2.52718
11590,23.18,2.53201
11591,23.182,2.52879
11592,23.184,2.55136
11593,23.186,2.51751
11594,23.188,2.503
11595,23.19,2.50703
11596,23.192,2.5159
11597,23.194,2.52799
11598,23.196,2.52396
11599,23.198,2.52234
11600,23.2,2.51509
11601,23.202,2.52154
11602,23.204,2.51348
11603,23.206,2.50623
11604,23.208,2.51751
11605,23.21,2.50703
11606,23.212,2.50864
11607,23.214,2.50945
11608,23.216,2.50784
11609,23.218,2.49978
11610,23.22,2.49575
11611,23.222,2.49575
11612,23.224,2.49333
11613,23.226,2.48689
11614,23.228,2.48044
11615,23.23,2.47883
11616,23.232,2.47319
11617,23.234,2.47883
11618,23.236,2.47722
11619,23.238,2.47077
11620,23.24,2.45546
11621,23.242,2.45223
11622,23.244,2.45626
11623,23.246,2.45062
11624,23.248,2.45707
11625,23.25,2.45707
11626,23.252,2.45546
11627,23.254,2.46432
11628,23.256,2.44256
11629,23.258,2.44337
11630,23.26,2.4474
11631,23.262,2.44256
11632,23.264,2.43289
11633,23.266,2.44498
11634,23.268,2.44176
11635,23.27,2.43612
11636,23.272,2.41919
11637,23.274,2.42967
11638,23.276,2.41919
11639,23.278,2.44498
11640,23.28,2.41516
11641,23.282,2.42
11642,23.284,2.41839
11643,23.286,2.41516
11644,23.288,2.41516
11645,23.29,2.41033
11646,23.292,2.40388
11647,23.294,2.41033
11648,23.296,2.40711
11649,23.298,2.40469
11650,23.3,2.4063
11651,23.302,2.42564
11652,23.304,2.40711
11653,23.306,2.41033
11654,23.308,2.40952
11655,23.31,2.40147
11656,23.312,2.40388
11657,23.314,2.40711
11658,23.316,2.40227
11659,23.318,2.40308
11660,23.32,2.39905
11661,23.322,2.39905
11662,23.324,2.40469
11663,23.326,2.39582
11664,23.328,2.38938
11665,23.33,2.38051
11666,23.332,2.39502
11667,23.334,2.38938
11668,23.336,2.39421
11669,23.338,2.38938
11670,23.34,2.39421
11671,23.342,2.38535
11672,23.344,2.38857
11673,23.346,2.38696
11674,23.348,2.38938
11675,23.35,2.39502
11676,23.352,2.40147
11677,23.354,2.40388
11678,23.356,2.41516
11679,23.358,2.41355
11680,23.36,2.42564
11681,23.362,2.41839
11682,23.364,2.41597
11683,23.366,2.41436
11684,23.368,2.41436
11685,23.37,2.41919
11686,23.372,2.41436
11687,23.374,2.41275
11688,23.376,2.41839
11689,23.378,2.41033
11690,23.38,2.40308
11691,23.382,2.39744
11692,23.384,2.40388
11693,23.386,2.39099
11694,23.388,2.39905
11695,23.39,2.38938
11696,23.392,2.40147
11697,23.394,2.41275
11698,23.396,2.40227
11699,23.398,2.39663
11700,23.4,2.3926
11701,23.402,2.39099
11702,23.404,2.39421
11703,23.406,2.41436
11704,23.408,2.41516
11705,23.41,2.41678
11706,23.412,2.41033
11707,23.414,2.41839
11708,23.416,2.42322
11709,23.418,2.43048
11710,23.42,2.42725
11711,23.422,2.40872
11712,23.424,2.40147
11713,23.426,2.39905
11714,23.428,2.40147
11715,23.43,2.40872
11716,23.432,2.40308
11717,23.434,2.40308
11718,23.436,2.39824
11719,23.438,2.39905
11720,23.44,2.40469
11721,23.442,2.41516
11722,23.444,2.40872
11723,23.446,2.39744
11724,23.448,2.41275
11725,23.45,2.40549
11726,23.452,2.40388
11727,23.454,2.41436
11728,23.456,2.41758
11729,23.458,2.41678
11730,23.46,2.41597
11731,23.462,2.41839
11732,23.464,2.42564
11733,23.466,2.42564
11734,23.468,2.42725
11735,23.47,2.41194
11736,23.472,2.41436
11737,23.474,2.4063
11738,23.476,2.41114
11739,23.478,2.4063
11740,23.48,2.39099
11741,23.482,2.40711
11742,23.484,2.40952
11743,23.486,2.38938
11744,23.488,2.39905
11745,23.49,2.4063
11746,23.492,2.40227
11747,23.494,2.40308
11748,23.496,2.39744
11749,23.498,2.41194
11750,23.5,2.41758
11751,23.502,2.41597
11752,23.504,2.42242
11753,23.506,2.42242
11754,23.508,2.41516
11755,23.51,2.42564
11756,23.512,2.44095
11757,23.514,2.4337
11758,23.516,2.45143
11759,23.518,2.46513
11760,23.52,2.47722
11761,23.522,2.48608
11762,23.524,2.48205
11763,23.526,2.46432
11764,23.528,2.46513
11765,23.53,2.45868
11766,23.532,2.46755
11767,23.534,2.46432
11768,23.536,2.48205
11769,23.538,2.47319
11770,23.54,2.49011
11771,23.542,2.51026
11772,23.544,2.54813
11773,23.546,2.56667
11774,23.548,2.58117
11775,23.55,2.60212
11776,23.552,2.63436
11777,23.554,2.66015
11778,23.556,2.69641
11779,23.558,2.72864
11780,23.56,2.77619
11781,23.562,2.81407
11782,23.564,2.86645
11783,23.566,2.93092
11784,23.568,2.99297
11785,23.57,3.03568
11786,23.572,3.08886
11787,23.574,3.15253
11788,23.576,3.2041
11789,23.578,3.24601
11790,23.58,3.25568
11791,23.582,3.29033
11792,23.584,3.3
11793,23.586,3.3
11794,23.588,3.3
11795,23.59,3.3
11796,23.592,3.3
11797,23.594,3.3
11798,23.596,3.3
11799,23.598,3.3
11800,23.6,3.27502
11801,23.602,3.23714
11802,23.604,3.20652
11803,23.606,3.18637
11804,23.608,3.10337
11805,23.61,2.99136
11806,23.612,2.89465
11807,23.614,2.75604
11808,23.616,2.66256
11809,23.618,2.56667
11810,23.62,2.4619
11811,23.622,2.37165
11812,23.624,2.28623
11813,23.626,2.17502
11814,23.628,2.1033
11815,23.63,2.05092
11816,23.632,1.9937
11817,23.634,1.92278
11818,23.636,1.86396
11819,23.638,1.83092
11820,23.64,1.78659
11821,23.642,1.75919
11822,23.644,1.75194
11823,23.646,1.70923
11824,23.648,1.67297
11825,23.65,1.65363
11826,23.652,1.63267
11827,23.654,1.62784
11828,23.656,1.62059
11829,23.658,1.63912
11830,23.66,1.65927
11831,23.662,1.67941
11832,23.664,1.72293
11833,23.666,1.79626
11834,23.668,1.85509
11835,23.67,1.89458
11836,23.672,1.94374
11837,23.674,1.99612
11838,23.676,2.03722
11839,23.678,2.0767
11840,23.68,2.12183
11841,23.682,2.18066
11842,23.684,2.22659
11843,23.686,2.2822
11844,23.688,2.32571
11845,23.69,2.37326
11846,23.692,2.41516
11847,23.694,2.45143
11848,23.696,2.46593
11849,23.698,2.47641
11850,23.7,2.46996
11851,23.702,2.46996
11852,23.704,2.4748
11853,23.706,2.48366
11854,23.708,2.49253
11855,23.71,2.503
11856,23.712,2.503
11857,23.714,2.49978
11858,23.716,2.503
11859,23.718,2.49575
11860,23.72,2.50059
11861,23.722,2.50623
11862,23.724,2.52154
11863,23.726,2.50623
11864,23.728,2.5022
11865,23.73,2.49253
11866,23.732,2.49414
11867,23.734,2.49414
11868,23.736,2.48447
11869,23.738,2.49011
11870,23.74,2.49011
11871,23.742,2.49011
11872,23.744,2.49333
11873,23.746,2.49253
11874,23.748,2.5022
11875,23.75,2.50381
11876,23.752,2.51026
11877,23.754,2.51026
11878,23.756,2.51026
11879,23.758,2.51509
11880,23.76,2.51348
11881,23.762,2.52315
11882,23.764,2.52396
11883,23.766,2.52476
11884,23.768,2.52396
11885,23.77,2.52154
11886,23.772,2.51509
11887,23.774,2.52073
11888,23.776,2.52315
11889,23.778,2.52476
11890,23.78,2.51348
11891,23.782,2.51348
11892,23.784,2.51348
11893,23.786,2.51832
11894,23.788,2.50542
11895,23.79,2.52154
11896,23.792,2.52315
11897,23.794,2.53524
11898,23.796,2.52234
11899,23.798,2.52234
11900,23.8,2.52154
11901,23.802,2.52637
11902,23.804,2.52718
11903,23.806,2.52234
11904,23.808,2.52476
11905,23.81,2.53766
11906,23.812,2.53524
11907,23.814,2.53524
11908,23.816,2.53846
11909,23.818,2.53846
11910,23.82,2.53927
11911,23.822,2.53766
11912,23.824,2.53604
11913,23.826,2.53846
11914,23.828,2.51832
11915,23.83,2.52154
11916,23.832,2.53121
11917,23.834,2.5296
11918,23.836,2.52476
11919,23.838,2.52879
11920,23.84,2.52234
11921,23.842,2.52154
11922,23.844,2.53604
11923,23.846,2.5304
11924,23.848,2.51832
11925,23.85,2.52396
11926,23.852,2.52557
11927,23.854,2.53766
11928,23.856,2.5433
11929,23.858,2.54249
11930,23.86,2.55055
11931,23.862,2.54813
11932,23.864,2.55941
11933,23.866,2.55297
11934,23.868,2.55377
11935,23.87,2.54088
11936,23.872,2.53846
11937,23.874,2.54088
11938,23.876,2.55377
11939,23.878,2.54733
11940,23.88,2.54974
11941,23.882,2.54249
11942,23.884,2.54813
11943,23.886,2.5433
11944,23.888,2.56022
11945,23.89,2.55136
11946,23.892,2.54652
11947,23.894,2.55216
11948,23.896,2.55458
11949,23.898,2.56586
11950,23.9,2.56103
11951,23.902,2.56344
11952,23.904,2.56828
11953,23.906,2.56989
11954,23.908,2.5707
11955,23.91,2.56505
11956,23.912,2.59165
11957,23.914,2.57311
11958,23.916,2.57634
11959,23.918,2.58037
11960,23.92,2.56747
11961,23.922,2.57311
11962,23.924,2.57473
11963,23.926,2.5715
11964,23.928,2.56747
11965,23.93,2.55619
11966,23.932,2.56022
11967,23.934,2.56183
11968,23.936,2.56344
11969,23.938,2.56425
11970,23.94,2.56586
11971,23.942,2.57473
11972,23.944,2.56264
11973,23.946,2.55216
11974,23.948,2.55619
11975,23.95,2.5578
11976,23.952,2.56505
11977,23.954,2.57875
11978,23.956,2.57392
11979,23.958,2.58681
11980,23.96,2.58681
11981,23.962,2.58681
11982,23.964,2.59245
11983,23.966,2.5981
11984,23.968,2.60374
11985,23.97,2.59568
11986,23.972,2.59245
11987,23.974,2.58681
11988,23.976,2.58601
11989,23.978,2.58842
11990,23.98,2.58681
11991,23.982,2.58117
11992,23.984,2.59165
11993,23.986,2.59004
11994,23.988,2.58037
11995,23.99,2.59971
11996,23.992,2.59568
11997,23.994,2.59971
11998,23.996,2.58762
11999,23.998,2.59729
12000,24.0,2.59648
12001,24.002,2.60051
12002,24.004,2.61905
12003,24.006,2.62147
12004,24.008,2.6126
12005,24.01,2.61985
12006,24.012,2.63275
12007,24.014,2.63114
12008,24.016,2.63114
12009,24.018,2.62469
12010,24.02,2.62066
12011,24.022,2.63275
12012,24.024,2.62147
12013,24.026,2.61663
12014,24.028,2.63194
12015,24.03,2.6126
12016,24.032,2.61341
12017,24.034,2.61905
12018,24.036,2.62469
12019,24.038,2.62469
12020,24.04,2.61582
12021,24.042,2.6263
12022,24.044,2.63194
12023,24.046,2.6263
12024,24.048,2.62066
12025,24.05,2.63436
12026,24.052,2.64242
12027,24.054,2.64242
12028,24.056,2.6537
12029,24.058,2.64806
12030,24.06,2.64886
12031,24.062,2.65289
12032,24.064,2.64645
12033,24.066,2.64967
12034,24.068,2.64967
12035,24.07,2.65612
12036,24.072,2.64725
12037,24.074,2.64484
12038,24.076,2.65612
12039,24.078,2.65531
12040,24.08,2.64886
12041,24.082,2.64806
12042,24.084,2.64242
12043,24.086,2.64806
12044,24.088,2.64886
12045,24.09,2.65853
12046,24.092,2.66337
12047,24.094,2.66176
12048,24.096,2.66418
12049,24.098,2.67707
12050,24.1,2.68029
12051,24.102,2.6819
12052,24.104,2.6811
12053,24.106,2.70044
12054,24.108,2.69399
12055,24.11,2.7085
12056,24.112,2.71172
12057,24.114,2.70205
12058,24.116,2.70044
12059,24.118,2.7085
12060,24.12,2.70447
12061,24.122,2.70447
12062,24.124,2.70205
12063,24.126,2.69883
12064,24.128,2.70286
12065,24.13,2.6948
12066,24.132,2.69158
12067,24.134,2.69802
12068,24.136,2.70366
12069,24.138,2.70689
12070,24.14,2.70366
12071,24.142,2.70527
12072,24.144,2.71092
12073,24.146,2.71092
12074,24.148,2.71978
12075,24.15,2.72462
12076,24.152,2.70286
12077,24.154,2.723
12078,24.156,2.72139
12079,24.158,2.73348
12080,24.16,2.72623
12081,24.162,2.73751
12082,24.164,2.73993
12083,24.166,2.74073
